MaStRId,MaStRNummer,EEGAnlagenschluessel,status,registrierungMaStR,inbetriebnahme,inbetriebnahmeGeplant,stilllegung,name,betreiber,gebaeudeNutzung,plz,ort,strasse,hausnummer,lat,long,netzbetreiberPruefung,typ,module,ausrichtung,bruttoleistung_kW,nettonennleistung_kW,leistungsBegrenzung,EEGAusschreibung,einspeisung,mieterstrom
3385342,SEE978766992214,E2104101S160000000000041817000001,In Betrieb,2020-08-30,2012-11-12,,,,,haushalt,85598,Baldham,,,,,false,gebaeude,7,Süd-West,3.36,3.36,ohne,false,Volleinspeisung,false
3293061,SEE970436559451,E2104101S160000000000041503800001,In Betrieb,2020-07-29,2012-11-16,,,,,haushalt,85599,Parsdorf,,,,,true,gebaeude,24,Süd,5.08,5.08,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3186641,SEE976275772099,E2104101S160000000000041818500001,In Betrieb,2020-06-27,2012-11-21,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,24,,5.16,5.16,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4472223,SEE911262872468,,In Betrieb,2021-05-06,2012-12-14,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,20,Süd-Ost,5.16,4.0,70%,false,Volleinspeisung,false
4199493,SEE963936392833,E2104101S160000000000049597200001,In Betrieb,2021-01-21,2012-12-21,,,B229108,Bernhard Eschbaumer,GHD,85646,Neufarn,Purfinger Straße,16,48.144899,11.819863,true,gebaeude,,Süd-West,85.0,80.0,sonstige,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4376906,SEE915961285949,,In Betrieb,2021-03-14,2012-12-22,,,,,haushalt,85591,Vaterstetten,,,,,false,gebaeude,10,Süd,3.6,3.6,ohne,false,Volleinspeisung,false
1954641,SEE928543618516,E2104101S160000000000048131800001,In Betrieb,2019-03-25,2012-12-27,,,3E-PV-Kinderkrippe Vaterstetten,3E-eG Eigene Erneuerbare Energie Genossenschaft,oeffentlich,85591,Vaterstetten,,,,,true,gebaeude,,Süd,29.89,29.89,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
5052021,SEE988814027140,E2104101S160000000000042604400001,In Betrieb,2022-05-10,2013-01-14,,,,,sonstige,85598,Baldham,,,,,true,gebaeude,67,Süd,16.42,16.42,,false,,false
3979456,SEE924092884587,E2104101S160000000000043547100001,In Betrieb,2020-12-28,2013-02-14,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,1,Süd,5.5,5.5,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3269401,SEE905886358217,E2104101S160000000000045634600001,In Betrieb,2020-07-22,2013-03-19,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,13,Süd,3.185,3.0,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3452933,SEE943537831795,E2104101S160000000000046487700001,In Betrieb,2020-09-24,2013-04-16,,,,,haushalt,85599,Parsdorf,,,,,true,gebaeude,12,Süd,3.0,3.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3271041,SEE993361610653,E2104101S160000000000046519700001,In Betrieb,2020-07-22,2013-04-23,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,22,Süd-West,5.72,5.72,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2644553,SEE973204588608,E2104101S160000000000047796500001,In Betrieb,2019-12-31,2013-05-17,,,,,haushalt,85646,Neufarn,,,,,true,gebaeude,30,Süd-West,7.5,7.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3280731,SEE923209149731,E2104101S160000000000047795300001,In Betrieb,2020-07-26,2013-05-17,,,,,haushalt,85646,Neufarn,,,,,true,gebaeude,28,Ost,7.0,7.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4155320,SEE986354414888,E2104101S160000000000047796000001,In Betrieb,2021-01-17,2013-05-31,,,,,GHD,85646,Neufarn,,,,,true,gebaeude,20,Ost-West,4.2,4.2,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3281213,SEE974953499573,E2104101S160000000000048442100001,In Betrieb,2020-07-26,2013-06-14,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,15,Süd,3.6,3.6,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2049962,SEE965081633540,E2104101S160000000000049096600001,In Betrieb,2019-05-16,2013-06-18,,,,,sonstige,85598,Baldham,,,,,true,gebaeude,24,Süd-Ost,5.64,4.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2635702,SEE958905509008,E2104101S160000000000050221800001,In Betrieb,2019-12-28,2013-06-26,,,Anlage 10,Stefan & Maria Großmann-Neuhäusler GbR,landwirtschaft,85599,Hergolding,Parsdorfer Straße,27,48.126819,11.789486,true,gebaeude,160,West,40.0,37.81,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3757006,SEE902426811287,E2104101S160000000000048757400001,In Betrieb,2020-11-29,2013-06-26,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,40,West,9.8,8.5,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3328648,SEE926775286633,E2104101S160000000000049656900001,In Betrieb,2020-08-09,2013-07-19,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,18,Süd,4.86,4.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3339485,SEE915193134077,E2104101S160000000000049813600001,In Betrieb,2020-08-12,2013-07-24,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,11,Süd,4.73,4.73,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2054312,SEE951263458100,,In Betrieb,2019-05-19,2013-07-30,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,26,Süd-Ost,8.5,8.5,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4007334,SEE954886369051,,In Betrieb,2020-12-30,2013-07-31,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,35,Süd-Ost,7.5,7.5,,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3902436,SEE932607855175,E2104101S160000000000050376200001,In Betrieb,2020-12-16,2013-08-07,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,16,Süd,3.3,3.3,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
5590203,SEE998444321334,,In Betrieb,2023-01-09,2013-08-12,,,,,haushalt,85622,Weißenfeld,,,,,true,gebaeude,15,Süd-West,3.9,3.9,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4090184,SEE970497279183,E2104101S160000000000050460700001,In Betrieb,2021-01-09,2013-08-20,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,30,West,6.45,6.45,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3305768,SEE986385619061,E2104101S160000000000000504600001,In Betrieb,2020-08-02,2013-08-30,,,,,haushalt,85598,Baldham,,,,,false,gebaeude,24,,6.36,5.5,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2996164,SEE928361951390,,In Betrieb,2020-04-22,2013-09-09,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,22,Süd,5.5,5.5,ohne,false,Volleinspeisung,false
3304155,SEE900783840520,E2104101S160000000000050875300001,In Betrieb,2020-08-02,2013-09-17,,,,,sonstige,85591,Vaterstetten,,,,,true,gebaeude,19,Nord-Ost,4.08,4.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2723484,SEE976675831518,E2104101S160000000000051636900001,In Betrieb,2020-01-26,2013-09-20,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,10,Süd,2.15,2.15,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3299656,SEE978733704253,E2104101S160000000000053114200001,In Betrieb,2020-07-31,2013-09-27,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,39,Süd,3.51,3.51,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3324295,SEE903449475517,E2104101S160000000000052936500001,In Betrieb,2020-08-07,2013-09-27,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,39,Süd,3.51,3.51,70%,false,Volleinspeisung,false
3948981,SEE923504072420,E2104101S160000000000052566500001,In Betrieb,2020-12-23,2013-10-23,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,17,Süd,4.08,4.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3995131,SEE973060266863,E2104101S160000000000053439200001,In Betrieb,2020-12-29,2013-11-07,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,11,Süd-West,2.915,2.915,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2794911,SEE958600491219,E2104101S160000000000054473100001,In Betrieb,2020-02-14,2013-11-22,,,,,haushalt,85599,Parsdorf,,,,,true,gebaeude,26,Süd,5.98,5.98,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3906716,SEE915170281497,E2104101S160000000000058599400001,In Betrieb,2020-12-17,2013-12-09,,,,,sonstige,85599,Parsdorf,,,,,true,gebaeude,49,West,12.5,12.5,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3544800,SEE924432267315,E2104101S160000000000055182600001,In Betrieb,2020-10-21,2013-12-12,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,50,Süd,12.5,12.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3291510,SEE956551155945,E2104101S160000000000055757000001,In Betrieb,2020-07-28,2014-01-03,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,20,Süd-West,6.54,6.125,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3315530,SEE988127791226,E2104101S160000000000058301600001,In Betrieb,2020-08-04,2014-01-10,,,,,landwirtschaft,85598,Baldham,Parsdorfer Straße,5,48.115552,11.795619,true,gebaeude,204,Ost-West,49.98,49.8,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
5051297,SEE974641829989,E2104101S160000000000057503000001,In Betrieb,2022-05-10,2014-02-28,,,,,sonstige,85598,Baldham,,,,,true,gebaeude,38,Süd,10.26,10.26,,false,,false
5051955,SEE997040097452,E2104101S160000000000057495800001,In Betrieb,2022-05-10,2014-02-28,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,70,Süd,18.9,17.0,,false,,false
5052099,SEE986398911220,E2104101S160000000000070763400001,In Betrieb,2022-05-10,2014-02-28,,,,,sonstige,85598,Baldham,,,,,true,gebaeude,32,Süd,8.0,5.6,,false,,false
3405054,SEE938234009059,E2104101S160000000000058444300001,In Betrieb,2020-09-06,2014-03-12,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,42,Süd,9.45,9.45,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3337769,SEE991633960307,E2104101S160000000000057885400001,In Betrieb,2020-08-12,2014-03-25,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,22,Süd-West,5.39,5.39,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3985850,SEE919013607093,E2104101S160000000000060144200001,In Betrieb,2020-12-28,2014-03-26,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,24,West,6.36,6.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3492198,SEE918196360962,E2104101S160000000000058149600001,In Betrieb,2020-10-06,2014-03-27,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,16,Ost,5.23,5.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3384479,SEE985031090254,E2104101S160000000000060939500001,In Betrieb,2020-08-30,2014-04-23,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,8,Süd,2.62,2.5,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3489956,SEE971999965796,E2104101S160000000000062148900001,In Betrieb,2020-10-06,2014-05-28,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,31,West,7.92,7.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3915680,SEE935046004395,E2104101S160000000000064238000001,In Betrieb,2020-12-18,2014-06-27,,,PV Peschke Druck,Peschke Druck GmbH,GHD,85599,Parsdorf,Taxetstraße,4,48.147104,11.791623,true,gebaeude,1416,Süd,354.0,300.0,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3366534,SEE930027808917,E2104101S000000000000062868600001,In Betrieb,2020-08-23,2014-07-25,,,,,haushalt,85646,Purfing,,,,,true,gebaeude,27,Süd,6.885,6.885,ohne,false,Volleinspeisung,false
3868888,SEE924505513264,,In Betrieb,2020-12-13,2014-08-11,,,,,sonstige,85591,Vaterstetten,,,,,true,gebaeude,29,Süd-Ost,7.11,7.11,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3345199,SEE981683617641,E2104101S000000000000064820900001,In Betrieb,2020-08-14,2014-08-13,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,42,Süd,9.5,9.5,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4964506,SEE977568276287,E2104101S000000000000067997200001,In Betrieb,2022-03-22,2014-09-12,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,22,Süd-West,5.61,5.5,70%,false,Volleinspeisung,false
3333299,SEE901364293407,E2104101S000000000000065218500001,In Betrieb,2020-08-10,2014-09-24,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,12,Süd-West,3.0,3.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3301316,SEE902327316676,E2104101S000000000000066802600001,In Betrieb,2020-07-31,2014-11-05,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,10,Süd,3.27,3.27,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3302827,SEE912877327541,E2104101S000000000000067606100001,In Betrieb,2020-08-01,2014-11-28,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,20,Süd-West,5.0,5.0,ohne,false,,false
3352285,SEE901833352840,E2104101S160000000000069898300001,In Betrieb,2020-08-18,2015-01-15,,,PVA B+B 41,GEW-Solar Besitz & Betriebs GmbH & Co. KG,sonstige,85599,Parsdorf,Taxetstraße,3,48.1489,11.793101,true,gebaeude,,Süd,1525.0,1480.0,ohne,false,Volleinspeisung,false
3352310,SEE910695480509,,In Betrieb,2020-08-18,2015-01-16,,,PVA B+B 42,GEW-Solar Besitz & Betriebs GmbH & Co. KG,sonstige,85599,Parsdorf,Taxetstraße,1,48.148578,11.790814,true,gebaeude,,Süd,475.5,475.5,ohne,false,Volleinspeisung,false
4040156,SEE945909377535,E2104101S000000000000069028300001,In Betrieb,2021-01-04,2015-01-30,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,36,Süd,9.0,8.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
1836052,SEE947323627999,E2104101S000000000000071457400001,In Betrieb,2019-02-09,2015-02-26,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,24,West,6.0,6.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3622507,SEE974207046256,E2104101S000000000000070179200001,In Betrieb,2020-11-08,2015-03-26,,,,,haushalt,85646,Neufarn,,,,,false,gebaeude,21,Süd,4.83,4.83,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3850823,SEE972903389288,E2104101S000000000000071041900001,In Betrieb,2020-12-10,2015-04-13,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,38,Süd,9.9,9.9,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3300460,SEE982796558760,E2104101S000000000000007426520000,In Betrieb,2020-07-31,2015-04-15,,,Lagerhalle,Brenner Selbstklebetechnik,GHD,85599,Parsdorf,,,,,false,gebaeude,112,Süd,28.56,28.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2696535,SEE966685435189,E2104101S000000000000071294100001,In Betrieb,2020-01-19,2015-04-22,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,27,Süd,7.02,7.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3193189,SEE949581026750,E2104101S000000000000075311400001,In Betrieb,2020-06-29,2015-06-03,,,,,haushalt,85622,Weißenfeld,,,,,true,gebaeude,28,Süd-West,9.945,9.945,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4429379,SEE926473506507,,In Betrieb,2021-04-09,2015-06-19,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,27,Süd-Ost,7.02,6.374,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3300034,SEE926782204125,E21041015000000000000074398100001,In Betrieb,2020-07-31,2015-07-28,,,,,haushalt,85598,Baldham,,,,,false,gebaeude,12,Süd,3.12,3.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3847361,SEE938608727299,E2104101S000000000000076060800001,In Betrieb,2020-12-30,2015-09-18,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,37,Süd,9.44,9.44,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3736899,SEE917553516929,E2104101S000000000000078355700001,In Betrieb,2020-11-26,2015-11-25,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,23,Süd,5.98,4.6,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2416215,SEE988580738370,E2104101100SZP0000000349109400001,In Betrieb,2019-10-11,2015-12-09,,,"Filiale, 85591, Vaterstetten, Baldhamer Straße 97",ALDI SE & Co. KG Ebersberg,GHD,85591,Vaterstetten,Baldhamer Straße,97,48.11245,11.780669,true,gebaeude,716,Ost,182.58,152.5,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3331728,SEE980693758917,E2104101S000000000000078390400001,In Betrieb,2020-08-10,2015-12-09,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,31,Süd-Ost,8.06,7.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3310708,SEE940750879467,E2104101S000000000000078365600001,In Betrieb,2020-08-03,2015-12-16,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,38,Süd-Ost,9.88,9.88,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3304624,SEE910876856741,E2104101S000000000000078586100001,In Betrieb,2020-08-02,2016-01-02,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,14,Süd,4.62,4.6,60%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3318463,SEE987775409859,E2104101S000000000000078705600001,In Betrieb,2020-08-05,2016-01-15,,,Hackl Flachdach,Hackl Reinigungssysteme GmbH,GHD,85599,Parsdorf,Heimstettener Straße,14,48.144538,11.788783,true,gebaeude,20,Süd,40.0,40.0,ohne,false,Volleinspeisung,false
2402974,SEE940492893240,E2104101S000000000000079097100001,In Betrieb,2019-10-05,2016-02-03,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,8,Süd,2.05,2.05,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3332932,SEE946453510959,E2104101S000000000000079091000001,In Betrieb,2020-08-10,2016-02-06,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,31,Süd-Ost,8.68,7.0,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3376310,SEE985217098876,E2104101S000000000000078867600001,In Betrieb,2020-08-26,2016-02-15,,,,,landwirtschaft,85598,Baldham,Purfinger Straße,60,48.118094,11.808586,true,gebaeude,152,Ost-West,39.52,39.52,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4270397,SEE951908844909,E2104101S000000000000079346600001,In Betrieb,2021-01-28,2016-03-15,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,12,Süd,3.0,3.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4294410,SEE959778510924,E2104101S000000000000079499500001,In Betrieb,2021-01-31,2016-03-18,,,,,GHD,85591,Vaterstetten,,,,,true,gebaeude,18,Süd,5.16,5.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3312367,SEE988059604724,,In Betrieb,2020-08-04,2016-04-29,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,26,Süd-Ost,8.58,8.58,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3405954,SEE938088046002,,In Betrieb,2020-09-07,2016-04-29,,,PVA B+B 46,GEW-Solar Besitz & Betriebs GmbH & Co. KG,GHD,85599,Parsdorf,Am Lerchenfeld,3,48.145564,11.78797,true,gebaeude,,Süd,321.88,297.0,ohne,false,Volleinspeisung,false
1950497,SEE953813274086,E2104101S000000000000080766800001,In Betrieb,2019-03-22,2016-05-25,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,19,Süd-West,5.04,4.2,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2169869,SEE909113544718,E2104101S000000000000080995100001,In Betrieb,2019-06-23,2016-05-27,,,,,sonstige,85599,Parsdorf,,,,,true,gebaeude,30,Ost,9.81,8.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3323618,SEE937692111229,E2104101S000000000000081115800001,In Betrieb,2020-08-07,2016-06-09,,,,,haushalt,85599,Parsdorf,,,,,true,gebaeude,,Süd-Ost,5.76,5.0,ohne,false,Volleinspeisung,false
3357288,SEE966482777987,E2104101S000000000000080959200001,In Betrieb,2020-08-19,2016-06-10,,,,,haushalt,85598,Baldham,,,,,true,gebaeude,16,Süd,4.8,4.8,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3530606,SEE917875999998,E2104101S000000000000081705300001,In Betrieb,2020-10-17,2016-06-13,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,65,Ost-West,17.05,17.05,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
2252648,SEE977232640468,E2104101S000000000000082343300001,In Betrieb,2019-07-29,2016-06-24,,,,,GHD,85591,Vaterstetten,,,,,true,gebaeude,,Süd-West,24.0,22.0,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3689241,SEE919075961485,E2104101S000000000000081752800001,In Betrieb,2021-01-11,2016-07-22,,,Raiffeisenbank Zorneding eG - PV-Anlage Baldham,Raiffeisenbank Zorneding eG,GHD,85598,Baldham,,,,,true,gebaeude,60,Süd,15.6,15.6,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4007980,SEE955576714038,E2104101S000000000000029161000002,In Betrieb,2020-12-31,2016-07-29,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,20,Nord-West,3.7,2.2,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3304161,SEE920999570103,E2104101S000000000000082782200001,In Betrieb,2020-08-02,2016-08-04,,,,,sonstige,85598,Baldham,,,,,true,gebaeude,24,Süd,6.24,6.24,50%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3344568,SEE933339884129,E2104101S000000000000082228000001,In Betrieb,2020-08-14,2016-08-05,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,18,Süd-West,4.77,4.2,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
3347611,SEE954061413685,,In Betrieb,2020-08-16,2016-09-06,,,,,GHD,85599,Parsdorf,,,,,true,gebaeude,90,Süd,19.76,19.76,ohne,false,Volleinspeisung,false
2633139,SEE954057689971,E2104101S000000000000082696700001,In Betrieb,2019-12-27,2016-09-13,,,,,sonstige,85591,Vaterstetten,,,,,true,gebaeude,49,Süd-Ost,8.09,8.0,ohne,false,Teileinspeisung (einschließlich Eigenverbrauch),false
4224806,SEE908344746793,E2104101S160000000000099411000001,In Betrieb,2021-01-25,2016-09-14,,,,,haushalt,85591,Vaterstetten,,,,,true,gebaeude,21,Süd,6.2,6.2,70%,false,Teileinspeisung (einschließlich Eigenverbrauch),false
